objid,ra,dec
SSTSL2 J061540.01-061325.5,93.91671,-6.223767
SSTSL2 J220821.67+292135.9,332.090321,29.359991
SSTSL2 J152420.28-565433.8,231.084524,-56.909392
SSTSL2 J115245.24-614953.2,178.188531,-61.831471
SSTSL2 J022159.09+565638.6,35.496211,56.94408
SSTSL2 J060255.78-681919.6,90.732435,-68.32212
SSTSL2 J050951.17-654610.8,77.463224,-65.769688
SSTSL2 J011753.93-710053.2,19.474739,-71.014778
SSTSL2 J030109.40+520323.8,45.289198,52.05663
SSTSL2 J174521.25-322627.7,266.338579,-32.44105
SSTSL2 J140937.78-652404.5,212.407451,-65.401272
SSTSL2 J224509.06+604117.4,341.287788,60.688183
SSTSL2 J151326.35-574157.1,228.359826,-57.699219
SSTSL2 J202421.88+391259.9,306.091181,39.216661
SSTSL2 J105212.44+565730.8,163.051851,56.958573
SSTSL2 J204009.68+425732.3,310.040345,42.958994
SSTSL2 J053029.09+123356.5,82.621222,12.565721
SSTSL2 J222533.90+595502.2,336.391261,59.917291
SSTSL2 J215947.35+582620.4,329.947318,58.439015
SSTSL2 J193544.36+185728.8,293.934852,18.958023
SSTSL2 J174517.02+053548.2,266.320952,5.596733
SSTSL2 J193406.62+191958.7,293.527619,19.332986
SSTSL2 J193603.46+183549.3,294.014429,18.597035
SSTSL2 J175706.21-262612.3,269.275909,-26.436752
SSTSL2 J033347.90-272957.4,53.449621,-27.499281
SSTSL2 J123132.91+035501.1,187.887161,3.916984
SSTSL2 J224604.56+605345.8,341.519034,60.896064
SSTSL2 J023426.35+604621.5,38.609795,60.772662
SSTSL2 J172703.15-314905.7,261.763132,-31.818271
SSTSL2 J080125.18+141544.1,120.354939,14.262269
SSTSL2 J120258.02-614617.8,180.741788,-61.771616
SSTSL2 J044707.76+253839.8,71.782346,25.644405
SSTSL2 J160532.79-193105.3,241.386652,-19.518164
SSTSL2 J162526.98+422552.3,246.362424,42.431199
SSTSL2 J194447.08+252747.5,296.196207,25.463209
SSTSL2 J084205.15-482710.1,130.521475,-48.452808
SSTSL2 J115825.01-615443.6,179.604245,-61.912129
SSTSL2 J003419.06-730856.4,8.579423,-73.149009
SSTSL2 J161309.82-230218.7,243.290924,-23.038529
SSTSL2 J081804.98-400058.8,124.520758,-40.01636
SSTSL2 J064104.46+095318.3,100.26859,9.888436
SSTSL2 J053546.60+335514.8,83.944167,33.920802
SSTSL2 J004337.77-712658.4,10.907397,-71.449571
SSTSL2 J183022.41+012044.0,277.593382,1.345569
SSTSL2 J174741.58+055812.6,266.923281,5.970172
SSTSL2 J223717.59+343014.3,339.323304,34.503982
SSTSL2 J175905.38-261123.3,269.772428,-26.189815
SSTSL2 J215631.86+582153.7,329.132772,58.364931
SSTSL2 J195203.72+252009.8,298.015519,25.336059
SSTSL2 J075644.25-385434.2,119.184375,-38.909522
SSTSL2 J164801.63+350000.8,252.006805,35.000231
SSTSL2 J174951.09-312113.4,267.462884,-31.353724
SSTSL2 J160214.19-200430.6,240.559165,-20.075182
SSTSL2 J194638.88+232627.8,296.662003,23.441057
SSTSL2 J125341.41-623526.5,193.422554,-62.590708
SSTSL2 J123817.37-621845.8,189.57239,-62.312729
SSTSL2 J195202.72+254410.9,298.011343,25.736365
SSTSL2 J161957.93+542455.9,244.991411,54.415552
SSTSL2 J110700.41+723333.2,166.75174,72.559231
SSTSL2 J201736.94+414441.8,304.403917,41.744955
SSTSL2 J172203.15-380901.8,260.513161,-38.150519
SSTSL2 J165153.39-455217.4,252.972493,-45.871519
SSTSL2 J180326.49-222855.9,270.86041,-22.482211
SSTSL2 J022524.20-743259.1,36.350852,-74.549752
SSTSL2 J114845.84-615113.3,177.191027,-61.853704
SSTSL2 J070356.66-162428.6,105.986095,-16.40797
SSTSL2 J033427.60-290957.5,53.615015,-29.165977
SSTSL2 J123154.81-565524.2,187.978387,-56.923394
SSTSL2 J053012.34+115811.7,82.551444,11.969918
SSTSL2 J053718.25-054920.7,84.326049,-5.822427
SSTSL2 J190618.85+082909.4,286.578552,8.485947
SSTSL2 J162720.37-395945.0,246.834898,-39.99585
SSTSL2 J175334.76-210927.2,268.394845,-21.157559
SSTSL2 J153146.12-552834.9,232.942168,-55.476377
SSTSL2 J173605.50-265606.2,264.022954,-26.935072
SSTSL2 J004814.71-741626.3,12.061302,-74.273982
SSTSL2 J044301.68-690130.8,70.757003,-69.025235
SSTSL2 J054235.59-081501.9,85.64831,-8.25055
SSTSL2 J225754.95+601409.5,344.478984,60.235999
SSTSL2 J195217.80+284148.4,298.074179,28.696783
SSTSL2 J195022.93+251614.0,297.595578,25.27057
SSTSL2 J141653.40-801716.7,214.222512,-80.287975
SSTSL2 J192232.21+164924.3,290.634248,16.823437
SSTSL2 J095829.56+013452.1,149.623201,1.581146
SSTSL2 J123359.89-621758.0,188.49955,-62.299465
SSTSL2 J191035.72+074105.3,287.648866,7.684823
SSTSL2 J121100.71-615601.3,182.752971,-61.9337
SSTSL2 J174529.49+054643.5,266.372879,5.778777
SSTSL2 J162042.68-491914.0,245.177858,-49.320576
SSTSL2 J193409.91+175641.4,293.541294,17.944837
SSTSL2 J180742.99-225957.8,271.929146,-22.999398
SSTSL2 J161755.14-364423.1,244.479787,-36.739758
SSTSL2 J054643.84+001532.2,86.682693,0.258946
SSTSL2 J053434.34-654656.9,83.643092,-65.782498
SSTSL2 J195352.46+260844.4,298.468625,26.145691
SSTSL2 J054418.65+095151.9,86.077739,9.864434
SSTSL2 J141142.21-653154.4,212.9259,-65.531799
SSTSL2 J142547.34+344207.8,216.447256,34.702181
SSTSL2 J121320.87-205313.5,183.336972,-20.887092
SSTSL2 J163502.92-460226.7,248.762194,-46.040764
SSTSL2 J175205.52-212326.8,268.02302,-21.390784
SSTSL2 J160723.42-390518.1,241.847619,-39.088388
SSTSL2 J220750.60+590106.3,331.960865,59.018422
SSTSL2 J103044.51-590707.2,157.685462,-59.118678
SSTSL2 J052559.90-694751.2,81.499609,-69.79756
SSTSL2 J143105.25-611429.1,217.771891,-61.24142
SSTSL2 J142624.75-794656.0,216.60313,-79.782243
SSTSL2 J210049.64+435107.9,315.206862,43.852205
SSTSL2 J161318.33-230751.0,243.326413,-23.130839
SSTSL2 J064153.15+095047.4,100.471478,9.846514
SSTSL2 J220727.09+575505.2,331.862884,57.918136
SSTSL2 J221246.70+564558.8,333.194625,56.766357
SSTSL2 J054353.49+090711.7,85.972882,9.119927
SSTSL2 J174439.03+055047.3,266.162647,5.846494
SSTSL2 J193456.78+201651.7,293.736594,20.281028
SSTSL2 J125726.54-631800.7,194.3606,-63.300213
SSTSL2 J030144.03+610155.3,45.433492,61.032036
SSTSL2 J161013.66-194438.4,242.556949,-19.744001
SSTSL2 J142644.90+354432.4,216.687105,35.742352
SSTSL2 J053636.46+340417.0,84.151924,34.071399
SSTSL2 J054253.60-082022.5,85.723337,-8.339602
SSTSL2 J220907.65+592412.5,332.281914,59.403486
SSTSL2 J043517.83-683538.8,68.824298,-68.594122
SSTSL2 J103121.32-594119.1,157.838856,-59.688649
SSTSL2 J224839.04+604948.0,342.162697,60.830019
SSTSL2 J022027.92-034525.3,35.116349,-3.757031
SSTSL2 J122037.46-720235.5,185.156104,-72.04321
SSTSL2 J194024.22+210124.5,295.100953,21.023484
SSTSL2 J195416.49+272659.7,298.568734,27.449919
SSTSL2 J050638.02-651720.1,76.658425,-65.288922
SSTSL2 J163447.97+412338.2,248.699905,41.393951
SSTSL2 J105520.05+572619.5,163.833557,57.438767
SSTSL2 J105520.05+572619.5,163.833555,57.438769
SSTSL2 J015830.39-750422.2,29.626665,-75.072836
SSTSL2 J195650.25+281304.0,299.209407,28.217799
SSTSL2 J053331.49-060954.1,83.38121,-6.165047
SSTSL2 J122036.51-632532.8,185.152156,-63.425785
SSTSL2 J053128.42+121235.2,82.868417,12.209783
SSTSL2 J202420.69+390258.6,306.086242,39.049619
SSTSL2 J221741.06+573941.9,334.421109,57.661647
SSTSL2 J193853.59+225702.5,294.723313,22.950703
SSTSL2 J193646.02+192715.2,294.191778,19.454227
SSTSL2 J223902.25+604721.9,339.759394,60.78942
SSTSL2 J195133.13+263721.2,297.888063,26.622577
SSTSL2 J153552.24-560634.1,233.967692,-56.109497
SSTSL2 J194620.69+255519.7,296.586237,25.92215
SSTSL2 J195341.56+283838.7,298.423207,28.64411
SSTSL2 J022126.19-034633.3,35.359161,-3.775933
SSTSL2 J054350.66+091225.0,85.961107,9.206948
SSTSL2 J053139.96+115049.4,82.91651,11.847079
SSTSL2 J052254.33-720544.6,80.726385,-72.095734
SSTSL2 J054343.62-083416.5,85.93177,-8.571254
SSTSL2 J142459.23-800003.5,216.246819,-80.00098
SSTSL2 J004143.84+402208.1,10.432677,40.36893
SSTSL2 J023004.50+603229.9,37.518759,60.541663
SSTSL2 J172515.83+601436.7,261.315972,60.243543
SSTSL2 J053337.49-663433.0,83.406234,-66.575843
SSTSL2 J045339.41-030138.5,73.414218,-3.027363
SSTSL2 J193328.89+212525.5,293.370413,21.423769
SSTSL2 J122859.61-620634.8,187.248394,-62.109685
SSTSL2 J195610.14+270259.9,299.042288,27.049976
SSTSL2 J050931.92-655217.5,77.383021,-65.871548
SSTSL2 J192035.99+124309.6,290.15,12.719344
SSTSL2 J143438.03-601948.8,218.658481,-60.330242
SSTSL2 J071435.24-431156.8,108.646863,-43.199138
SSTSL2 J125419.59-621156.1,193.581631,-62.198942
SSTSL2 J033544.64-284149.9,53.936024,-28.697207
SSTSL2 J183012.40-123009.0,277.551685,-12.502503
SSTSL2 J123653.44-620558.8,189.222674,-62.099676
SSTSL2 J045611.78-712406.8,74.049122,-71.401892
SSTSL2 J193719.65+204624.6,294.331881,20.773502
SSTSL2 J122346.76-662043.3,185.944873,-66.345373
SSTSL2 J064055.72+095113.7,100.232183,9.853814
SSTSL2 J222106.27+592200.4,335.276148,59.366792
SSTSL2 J205116.52+442257.8,312.818838,44.382736
SSTSL2 J191605.02+135504.2,289.020939,13.91786
SSTSL2 J043909.71+221832.9,69.790478,22.30915
SSTSL2 J055851.55-670324.5,89.714806,-67.056815
SSTSL2 J122653.56-621505.4,186.723183,-62.251526
SSTSL2 J192106.86+124921.2,290.2786,12.822576
SSTSL2 J180009.23-214101.0,270.038481,-21.683638
SSTSL2 J151241.09-565554.5,228.171231,-56.931823
SSTSL2 J235748.99+644949.7,359.454156,64.830482
SSTSL2 J173510.46-333618.6,263.793586,-33.605167
SSTSL2 J110308.82+275548.5,165.786787,27.930151
SSTSL2 J083927.88-531333.4,129.866174,-53.225953
SSTSL2 J084214.76-480350.1,130.561518,-48.063944
SSTSL2 J053334.43-051417.7,83.393471,-5.238264
SSTSL2 J180218.03-254317.6,270.575164,-25.721561
SSTSL2 J055539.64-693123.3,88.915183,-69.523146
SSTSL2 J110110.72-600823.9,165.294675,-60.139982
SSTSL2 J195107.49+270034.5,297.781229,27.00959
SSTSL2 J215800.16+581729.2,329.500693,58.291455
SSTSL2 J194721.20+265241.0,296.838352,26.878078
SSTSL2 J023240.18+602756.2,38.167425,60.465638
SSTSL2 J202652.92+410237.1,306.720522,41.043655
SSTSL2 J061914.34-580111.6,94.80979,-58.019903
SSTSL2 J162541.31-481234.5,246.422154,-48.209603
SSTSL2 J194013.88+233754.1,295.057834,23.631705
SSTSL2 J034220.34+320530.9,55.584764,32.09194
SSTSL2 J174254.37-304250.6,265.726574,-30.714061
SSTSL2 J173149.04+370445.1,262.954349,37.079214
SSTSL2 J224748.89+593122.1,341.953744,59.522833
SSTSL2 J144133.18-593909.8,220.388287,-59.652747
SSTSL2 J042921.14+265023.9,67.338097,26.839981
SSTSL2 J115134.69-622627.9,177.894583,-62.441086
SSTSL2 J194942.50+254646.7,297.427098,25.779642
SSTSL2 J012936.43-734143.5,22.40181,-73.695423
SSTSL2 J054912.89-682625.1,87.303747,-68.440308
SSTSL2 J172320.75+602251.4,260.836464,60.38096
SSTSL2 J130827.09-774323.3,197.11288,-77.723153
SSTSL2 J023442.28+602808.5,38.676168,60.469048
SSTSL2 J143020.40-603900.4,217.585014,-60.650123
SSTSL2 J143409.76+332022.9,218.540693,33.339697
SSTSL2 J083916.10-523910.1,129.817106,-52.652821
SSTSL2 J142614.95+342734.7,216.562306,34.459665
SSTSL2 J173314.83-342307.0,263.311802,-34.385298
SSTSL2 J021036.50-741002.0,32.652102,-74.167247
SSTSL2 J220904.11+590622.6,332.267136,59.106301
SSTSL2 J193559.36+205925.8,293.99737,20.990506
SSTSL2 J143006.91-595101.8,217.528818,-59.850526
SSTSL2 J192229.41+153539.1,290.62257,15.59421
SSTSL2 J193452.34+184321.8,293.718089,18.722723
SSTSL2 J230147.44+624939.9,345.447696,62.827757
SSTSL2 J030628.28+585738.3,46.617862,58.960658
SSTSL2 J175514.58-223201.0,268.81078,-22.533631
SSTSL2 J165808.58-411424.2,254.535754,-41.240076
SSTSL2 J143500.90-593240.4,218.753784,-59.544578
SSTSL2 J194854.96+273116.7,297.229009,27.521324
SSTSL2 J053551.32-061353.3,83.96384,-6.231482
SSTSL2 J174708.66-314552.6,266.786123,-31.764638
SSTSL2 J021935.87+571121.8,34.899489,57.189403
SSTSL2 J052804.48-651313.5,82.018706,-65.220425
SSTSL2 J120043.29-623131.5,180.180394,-62.525425
SSTSL2 J191133.34+110221.4,287.888943,11.039278
SSTSL2 J172710.30-271354.6,261.792929,-27.231841
SSTSL2 J224351.74+605350.7,340.96559,60.897436
SSTSL2 J193544.75+190510.5,293.936492,19.086257
SSTSL2 J021832.46+571908.2,34.635285,57.31897
SSTSL2 J141226.03-651023.9,213.10849,-65.173329
SSTSL2 J114941.59-615549.5,177.423296,-61.930433
SSTSL2 J194641.32+231440.0,296.672174,23.244465
SSTSL2 J171843.29+595937.7,259.680399,59.99381
SSTSL2 J050519.92-670838.9,76.33302,-67.144162
SSTSL2 J191833.40+121306.6,289.639181,12.21852
SSTSL2 J223637.19+595849.5,339.154985,59.98042
SSTSL2 J125549.85-621157.0,193.957716,-62.19919
SSTSL2 J022318.98-042025.1,35.829118,-4.340321
SSTSL2 J130351.62-620505.7,195.965093,-62.084941
SSTSL2 J161652.24+555356.1,244.217693,55.898925
SSTSL2 J063933.97+094920.9,99.891581,9.822491
SSTSL2 J175931.63-292637.5,269.881828,-29.443777
SSTSL2 J203514.42+395203.1,308.810088,39.867545
SSTSL2 J050458.34-654250.5,76.243089,-65.714044
SSTSL2 J223815.21+750720.3,339.563395,75.122321
SSTSL2 J054419.39+091619.2,86.08083,9.272013
SSTSL2 J104659.60+593230.9,161.748362,59.541928
SSTSL2 J012148.60-713533.5,20.452533,-71.592646
SSTSL2 J193746.48+224851.5,294.443695,22.814332
SSTSL2 J022539.96+730115.6,36.416535,73.021027
SSTSL2 J122602.91-615028.4,186.512155,-61.841236
SSTSL2 J193314.98+203831.0,293.31243,20.641948
SSTSL2 J155747.77-502642.5,239.449048,-50.445155
SSTSL2 J172259.41+583732.3,260.747544,58.625647
SSTSL2 J220742.53+592731.2,331.927247,59.458683
SSTSL2 J175656.48-260848.4,269.235341,-26.146791
SSTSL2 J223454.59+604106.3,338.727478,60.685099
SSTSL2 J050851.23-655244.0,77.213472,-65.878912
SSTSL2 J115658.07-615845.0,179.241987,-61.97918
SSTSL2 J171629.80+600041.5,259.124185,60.011532
SSTSL2 J194703.92+230744.3,296.766368,23.128975
SSTSL2 J113705.91-622009.8,174.274637,-62.336058
SSTSL2 J193512.07+191106.9,293.80032,19.18527
SSTSL2 J053629.30-044359.8,84.122103,-4.7333
SSTSL2 J223948.24+601005.7,339.951016,60.168258
SSTSL2 J135216.56-612025.3,208.069027,-61.340373
SSTSL2 J122218.00-645039.5,185.575,-64.844325
SSTSL2 J152444.13-575544.2,231.183884,-57.928953
SSTSL2 J115607.60-614143.8,179.031688,-61.695509
SSTSL2 J122556.20-623814.9,186.484181,-62.637488
SSTSL2 J142710.23-600014.0,216.792657,-60.0039
SSTSL2 J195055.35+255911.3,297.730627,25.98648
SSTSL2 J051211.28-643610.7,78.047026,-64.602994
SSTSL2 J044148.25+253430.6,70.451043,25.57518
SSTSL2 J121758.92-722755.4,184.495526,-72.465406
SSTSL2 J193959.41+205640.1,294.99755,20.944473
SSTSL2 J204308.80+424608.6,310.786698,42.769063
SSTSL2 J193105.61+203651.6,292.773386,20.61435
SSTSL2 J153259.56-565741.5,233.248185,-56.96153
SSTSL2 J205734.51+435954.6,314.393825,43.998522
SSTSL2 J105055.95+572525.3,162.733133,57.423711
SSTSL2 J105055.93+572525.3,162.73308,57.423703
SSTSL2 J191202.07+111439.4,288.008649,11.244286
SSTSL2 J162722.57-394838.9,246.844042,-39.810811
SSTSL2 J195321.19+253843.3,298.338315,25.645373
SSTSL2 J170322.95-403359.2,255.845658,-40.566464
SSTSL2 J053527.86-012728.6,83.86609,-1.457962
SSTSL2 J105705.60-613631.3,164.273342,-61.608719
SSTSL2 J115410.34-620557.0,178.543103,-62.099182
SSTSL2 J175041.68-323306.5,267.673686,-32.551832
SSTSL2 J211344.07+002939.4,318.433644,0.494289
SSTSL2 J050919.22-642820.8,77.330111,-64.472447
SSTSL2 J061711.66+090646.3,94.298621,9.112862
SSTSL2 J152455.29-554411.3,231.230408,-55.736498
SSTSL2 J174629.73+052412.2,266.623907,5.403402
SSTSL2 J013623.44-731903.5,24.097672,-73.31766
SSTSL2 J195027.21+273113.1,297.613384,27.52033
SSTSL2 J012705.59-731833.7,21.773326,-73.309373
SSTSL2 J175924.82-212826.9,269.853446,-21.474148
SSTSL2 J053012.39+014821.4,82.551654,1.805949
SSTSL2 J110054.36-035100.0,165.226533,-3.850006
SSTSL2 J053355.73-002525.0,83.482239,-0.423625
SSTSL2 J195025.58+255959.1,297.606605,25.999761
SSTSL2 J005944.12-333454.3,14.933836,-33.581767
SSTSL2 J013914.55-734301.8,24.810637,-73.717192
SSTSL2 J123125.65-710149.2,187.856902,-71.030352
SSTSL2 J023657.19+620255.8,39.238333,62.048845
SSTSL2 J134053.83-611508.8,205.224308,-61.252457
SSTSL2 J064036.43-505913.4,100.151802,-50.98706
SSTSL2 J191729.66+111750.5,289.373617,11.297381
SSTSL2 J232614.06+741449.8,351.558608,74.24717
SSTSL2 J151559.16-564228.8,228.996514,-56.708
SSTSL2 J135432.19+541829.9,208.634158,54.308325
SSTSL2 J174438.41+054742.6,266.160076,5.795182
SSTSL2 J130437.57-780636.5,196.156553,-78.110147
SSTSL2 J053521.76-061851.1,83.840675,-6.314222
SSTSL2 J185943.14-365735.6,284.929786,-36.959913
SSTSL2 J222826.05+600817.5,337.108559,60.138217
SSTSL2 J144317.48-602556.2,220.822843,-60.43229
SSTSL2 J054102.42-093416.1,85.260089,-9.571144
SSTSL2 J054934.73-665838.3,87.394718,-66.977315
SSTSL2 J174637.96+054226.2,266.658197,5.7073
SSTSL2 J221608.13+565619.4,334.033882,56.938748
SSTSL2 J113813.52-751612.8,174.556361,-75.27025
SSTSL2 J194726.56+233407.9,296.860702,23.568869
SSTSL2 J173130.37-280840.7,262.876552,-28.144662
SSTSL2 J053434.68-060827.8,83.644535,-6.141064
SSTSL2 J132116.53-634255.7,200.318902,-63.715485
SSTSL2 J043559.50+223829.2,68.997924,22.641455
SSTSL2 J170217.60-400938.3,255.573359,-40.160658
SSTSL2 J165622.03-412927.9,254.091802,-41.49111
SSTSL2 J043803.60+253052.3,69.515007,25.514535
SSTSL2 J193355.68+183218.4,293.482014,18.538465
SSTSL2 J060857.32+135303.2,92.238863,13.884248
SSTSL2 J103012.96-593706.1,157.554025,-59.618387
SSTSL2 J193012.02+163059.1,292.550111,16.516436
SSTSL2 J125716.92-630139.7,194.320501,-63.027719
SSTSL2 J051804.02-651621.5,79.516783,-65.27266
SSTSL2 J215901.29+575658.2,329.755412,57.949525
SSTSL2 J013445.68+302245.7,23.690338,30.379383
SSTSL2 J171456.12-214736.3,258.733844,-21.793419
SSTSL2 J165247.12+344541.2,253.196353,34.761446
SSTSL2 J163135.29+405430.5,247.897054,40.908477
SSTSL2 J054205.58-080105.6,85.523284,-8.018223
SSTSL2 J153912.49-563124.2,234.802048,-56.523403
SSTSL2 J053554.41-040144.4,83.976717,-4.029019
SSTSL2 J050222.93-670328.4,75.595552,-67.057904
SSTSL2 J193843.43+233105.2,294.680998,23.518123
SSTSL2 J153440.00-295327.8,233.666681,-29.891081
SSTSL2 J025833.57+200509.0,44.63991,20.085856
SSTSL2 J134817.96-611506.5,207.074875,-61.25182
SSTSL2 J224845.12+603627.1,342.188033,60.607542
SSTSL2 J050341.18-670232.0,75.921614,-67.042249
SSTSL2 J174929.48-234831.9,267.372856,-23.808871
SSTSL2 J142752.82-795553.7,216.970102,-79.931599
SSTSL2 J190137.05+060823.3,285.404406,6.139806
SSTSL2 J195618.57+281733.5,299.077411,28.292663
SSTSL2 J084331.62-480102.5,130.881786,-48.017374
SSTSL2 J131428.47-634622.3,198.618662,-63.77287
SSTSL2 J191852.52+122228.6,289.718837,12.374618
SSTSL2 J145658.17-581441.1,224.242393,-58.244775
SSTSL2 J053645.37-011935.2,84.189073,-1.326461
SSTSL2 J221756.70+390903.2,334.48628,39.150893
SSTSL2 J122607.95+154755.3,186.533163,15.798712
SSTSL2 J123843.60-620327.0,189.681678,-62.057526
SSTSL2 J053539.36-072038.2,83.914004,-7.343946
SSTSL2 J083835.00-531406.5,129.645871,-53.235139
SSTSL2 J172434.46+593934.0,261.143594,59.659468
SSTSL2 J170217.49-402117.5,255.572913,-40.354888
SSTSL2 J104419.75-582302.9,161.082307,-58.384142
SSTSL2 J205341.87+600645.3,313.424472,60.112611
SSTSL2 J222655.93+592640.3,336.733072,59.444529
SSTSL2 J194255.53+212647.7,295.731415,21.446604
SSTSL2 J171227.85-273727.0,258.11606,-27.624174
SSTSL2 J052219.53-650338.3,80.581393,-65.060657
SSTSL2 J044325.09-682548.3,70.854576,-68.430088
SSTSL2 J205141.90+441608.1,312.924605,44.268935
SSTSL2 J181106.96-232423.3,272.779019,-23.406495
SSTSL2 J223808.05+571724.6,339.533558,57.290177
SSTSL2 J172453.22-304607.4,261.221769,-30.768726
SSTSL2 J175351.67-230604.2,268.465297,-23.101194
SSTSL2 J173107.15-310427.3,262.779818,-31.074252
SSTSL2 J224508.84+594105.9,341.286861,59.684977
SSTSL2 J053826.79-065054.9,84.611634,-6.848585
SSTSL2 J185537.73-372806.7,283.907231,-37.468539
SSTSL2 J025530.47+195102.2,43.876959,19.850613
SSTSL2 J003354.61+630011.1,8.477559,63.003084
SSTSL2 J160857.66+542039.4,242.240254,54.344305
SSTSL2 J193005.16+161235.3,292.521527,16.209817
SSTSL2 J202537.30+405744.3,306.405451,40.962307
SSTSL2 J114046.74-620856.4,175.19479,-62.149003
SSTSL2 J195233.45+251255.7,298.139378,25.215488
SSTSL2 J164452.30-471635.7,251.217929,-47.276592
SSTSL2 J054344.15+095039.1,85.933999,9.844204
SSTSL2 J194352.41+245840.8,295.968412,24.978023
SSTSL2 J103226.77-594418.9,158.111546,-59.738602
SSTSL2 J194336.29+213838.0,295.901212,21.643908
SSTSL2 J171530.45+594017.5,258.876913,59.671541
SSTSL2 J104932.16-604443.1,162.384012,-60.745331
SSTSL2 J130738.19-633047.8,196.909126,-63.513305
SSTSL2 J084143.54-530705.8,130.431418,-53.118281
SSTSL2 J215248.90+623645.5,328.203764,62.612654
SSTSL2 J160158.72-414848.9,240.494676,-41.813589
SSTSL2 J194142.87+240834.7,295.428632,24.142987
SSTSL2 J165837.33-442658.1,254.655553,-44.449489
SSTSL2 J115858.74-615218.0,179.744764,-61.871678
SSTSL2 J192655.57+173915.5,291.73156,17.654306
SSTSL2 J120703.09-614118.9,181.762883,-61.688592
SSTSL2 J043530.34+235811.8,68.876458,23.969948
SSTSL2 J122935.03-632743.5,187.395961,-63.462099
SSTSL2 J141745.59+521854.5,214.439977,52.31515
SSTSL2 J034452.21+250758.8,56.217574,25.13301
SSTSL2 J054412.78+090510.5,86.053255,9.086256
SSTSL2 J114223.23-621742.8,175.596807,-62.295233
SSTSL2 J142537.82+324419.8,216.407593,32.738858
SSTSL2 J030837.37+592248.2,47.155715,59.380063
SSTSL2 J173756.95+665426.9,264.487317,66.907492
SSTSL2 J054356.58+091816.9,85.985789,9.304701
SSTSL2 J173017.25-351154.6,262.571885,-35.198511
SSTSL2 J175804.44-224853.6,269.518523,-22.814905
SSTSL2 J221459.33+581946.9,333.747248,58.329696
SSTSL2 J235624.99+161807.5,359.104165,16.302093
SSTSL2 J165003.60+345148.1,252.515028,34.863378
SSTSL2 J053655.33+094647.9,84.23058,9.779982
SSTSL2 J220904.05+570150.5,332.266891,57.030707
SSTSL2 J050502.63-662557.3,76.260961,-66.432586
SSTSL2 J153350.78-570049.3,233.461619,-57.013711
SSTSL2 J054110.09-091555.2,85.292077,-9.265349
SSTSL2 J123651.75-692925.4,189.215633,-69.490396
SSTSL2 J172030.75+592514.5,260.128164,59.420717
SSTSL2 J202428.35+381700.3,306.11816,38.283435
SSTSL2 J122016.85-663312.6,185.070228,-66.55352
SSTSL2 J043109.71-683145.3,67.790488,-68.529268
SSTSL2 J070512.56-164047.8,106.302334,-16.679967
SSTSL2 J082740.38-510734.6,126.918255,-51.126305
SSTSL2 J194337.23+222604.4,295.905135,22.434569
SSTSL2 J160226.30-413635.3,240.609592,-41.609809
SSTSL2 J105028.92-602802.1,162.620539,-60.467272
SSTSL2 J174518.35+051557.0,266.326468,5.265843
SSTSL2 J033229.08-291545.5,53.121167,-29.262645
